,Bitcoin_Volume,Litecoin_Close,Litecoin_Volume,Dogecoin_Close,Dogecoin_Volume,Japan_Gold(trend),Japan_S&P500(trend),DE_Ethereum(trend),DE_S&P500(trend),IN_Bitcoin(trend),IN_Ethereum(trend),IN_S&P500(trend),US_Ethereum(trend),US_S&P500(trend),Date,United States_CPI,Eurozone_CPI,China_CPI,Japan_CPI,date,Ukraine_Russia_War,Israil_Palestin_War,US_Election,China_Election,Japan_Election,Germany_Election,India_Election
2767,0.0303447367282404,0.229784626484848,0.0184444548287627,0.117869532774244,0.0038497437298988,78,1,8,1,2,0,0,2,2,2023-04-29,303.032,123.11,114.8925,101.298,2023-04-29,1,0,0,0,0,0,0
2768,0.0417124778713608,0.223124866346999,0.0202174188489027,0.115147736134566,0.0037864378439323,85,4,8,1,2,0,0,2,2,2023-04-30,303.032,123.11,114.8925,101.298,2023-04-30,1,0,0,0,0,0,0
2769,0.0531196422091007,0.218454475385189,0.0274507885188445,0.113759775563878,0.0046717586176953,83,8,9,3,2,1,0,2,6,2023-05-01,303.365,123.14,114.7809,101.298,2023-05-01,1,0,0,0,0,0,0
2770,0.0467864205331216,0.22250467688049,0.0225906628768185,0.113739300440325,0.0033600692627808,87,7,9,2,3,1,1,2,6,2023-05-02,303.365,123.14,114.7809,101.298,2023-05-02,1,0,0,0,0,0,0
2771,0.0544513588639473,0.224066838908857,0.0259221483072845,0.115065835640353,0.0044017045358617,88,4,9,3,2,0,1,2,6,2023-05-03,303.365,123.14,114.7809,101.298,2023-05-03,1,0,0,0,0,0,0
2772,0.0442668776916558,0.223022724983606,0.0172696364649062,0.113217179341313,0.0036599003560476,88,8,8,2,2,0,0,2,6,2023-05-04,303.365,123.14,114.7809,101.298,2023-05-04,1,0,0,0,0,0,0
2773,0.0510708508374191,0.223920331507216,0.0223443460991235,0.11605597513032,0.0048127707615514,67,13,10,3,3,1,0,3,6,2023-05-05,303.365,123.14,114.7809,101.298,2023-05-05,1,0,0,0,0,0,0
2774,0.0453074334889911,0.210341498701235,0.0339326607254729,0.111095023773482,0.0048944887902663,83,0,9,1,2,0,0,3,2,2023-05-06,303.365,123.14,114.7809,101.298,2023-05-06,1,0,0,0,0,0,0
2775,0.0321646887382857,0.210188087705301,0.0191879490158346,0.110673807221623,0.0029395850991398,84,3,9,1,2,0,0,2,1,2023-05-07,303.365,123.14,114.7809,101.298,2023-05-07,1,0,0,0,0,0,0
2776,0.0544511629242648,0.195326419856158,0.0399244549298689,0.104476993098543,0.0066002419249775,82,11,9,2,2,0,0,3,6,2023-05-08,303.365,123.14,114.7809,101.298,2023-05-08,1,0,0,0,0,0,0
2777,0.0402205313203265,0.200928119614579,0.0259881573717108,0.105451048883153,0.0035689284453274,95,11,9,2,2,1,0,2,6,2023-05-09,303.365,123.14,114.7809,101.298,2023-05-09,1,0,0,0,0,0,0
2778,0.0588195905724713,0.203662002639645,0.0323699407476027,0.105578291042668,0.0049421719023782,76,13,8,3,2,1,0,2,6,2023-05-10,303.365,123.14,114.7809,101.298,2023-05-10,1,0,0,0,0,0,0
2779,0.0476167818722198,0.203586122787681,0.0325872655794476,0.103909530334228,0.0046680895965807,84,8,7,3,3,0,0,2,5,2023-05-11,303.365,123.14,114.7809,101.298,2023-05-11,1,0,0,0,0,0,0
2780,0.0549945265357102,0.202183857552767,0.0292501154061719,0.10445651797499,0.0052399150030192,87,4,9,2,2,0,0,2,5,2023-05-12,303.365,123.14,114.7809,101.298,2023-05-12,1,0,0,0,0,0,0
2781,0.0284542868507901,0.201669012558242,0.0169237030202626,0.103459066719242,0.0021503441720751,97,5,6,1,2,0,0,2,2,2023-05-13,303.365,123.14,114.7809,101.298,2023-05-13,1,0,0,0,0,0,0
2782,0.0284989859050025,0.209853492175588,0.0222290644426207,0.103764733398745,0.0019436545851119,80,3,6,1,2,0,0,2,1,2023-05-14,303.365,123.14,114.7809,101.298,2023-05-14,1,0,0,0,0,0,0
2783,0.0410315714327393,0.219299240564589,0.0431324952053448,0.103852485484946,0.0032247974201949,73,10,9,2,2,0,0,2,5,2023-05-15,303.365,123.14,114.7809,101.298,2023-05-15,1,0,0,0,0,0,0
2784,0.0362418027971242,0.226577698037616,0.0449417064658883,0.104851407811306,0.0027400161338138,71,5,8,2,2,0,0,2,6,2023-05-16,303.365,123.14,114.7809,101.298,2023-05-16,1,0,0,0,0,0,0
2785,0.0431024216902292,0.237091931830279,0.0580691459963685,0.108042683015731,0.0046929600284863,83,10,7,2,2,0,0,2,6,2023-05-17,303.365,123.14,114.7809,101.298,2023-05-17,1,0,0,0,0,0,0
2786,0.0433387246025467,0.22836445567396,0.0325889158185626,0.106046309433623,0.0044304104796619,70,7,8,3,2,0,0,2,6,2023-05-18,303.365,123.14,114.7809,101.298,2023-05-18,1,0,0,0,0,0,0
2787,0.032043954764002,0.231388011128127,0.030985632214097,0.106018522544288,0.0024118929176775,89,10,8,3,2,0,0,2,6,2023-05-19,303.365,123.14,114.7809,101.298,2023-05-19,1,0,0,0,0,0,0
2788,0.0200365104144979,0.233132372339579,0.0170081574276035,0.106227665198015,0.0016442515183754,84,1,6,1,2,0,0,2,2,2023-05-20,303.365,123.14,114.7809,101.298,2023-05-20,1,0,0,0,0,0,0
2789,0.0246026394727769,0.232891303601706,0.0203087845425756,0.103992891002233,0.0020285643642535,90,5,6,1,2,0,0,2,2,2023-05-21,303.365,123.14,114.7809,101.298,2023-05-21,1,0,0,0,0,0,0
2790,0.0314677759315523,0.229415791514854,0.0220122895793312,0.10524483747383,0.0030051261050984,88,6,7,2,2,0,0,2,6,2023-05-22,303.365,123.14,114.7809,101.298,2023-05-22,1,0,0,0,0,0,0
2791,0.0389913418695302,0.231205334463016,0.021343477187375,0.105048858177874,0.0022861927677681,76,11,8,3,2,0,0,2,6,2023-05-23,303.365,123.14,114.7809,101.298,2023-05-23,1,0,0,0,0,0,0
2792,0.0464051177423567,0.216518922412496,0.0428437173095038,0.101935092049465,0.0034411374069245,88,14,6,3,2,0,0,2,6,2023-05-24,303.365,123.14,114.7809,101.298,2023-05-24,1,0,0,0,0,0,0
2793,0.0394299154166436,0.218084347234708,0.0311553896009163,0.102139843284995,0.0027953131159485,92,11,7,3,2,0,0,2,6,2023-05-25,303.365,123.14,114.7809,101.298,2023-05-25,1,0,0,0,0,0,0
2794,0.0361830499815795,0.219824689639108,0.0287744107787812,0.102299263752042,0.0023161019229737,74,12,6,3,2,0,0,2,6,2023-05-26,303.365,123.14,114.7809,101.298,2023-05-26,1,0,0,0,0,0,0
2795,0.0224502213456403,0.223429161663146,0.0169808670164399,0.104784130848658,0.0021817540782837,88,2,6,1,2,0,0,1,2,2023-05-27,303.365,123.14,114.7809,101.298,2023-05-27,1,0,0,0,0,0,0
2796,0.0414076817820269,0.231068774603583,0.0249058518772466,0.10614430453001,0.0027262831369263,77,4,7,1,2,0,0,2,2,2023-05-28,303.365,123.14,114.7809,101.298,2023-05-28,1,0,0,0,0,0,0
2797,0.0432201064810695,0.229557603676574,0.0230414215174097,0.105518325845802,0.0022527157162995,93,6,8,2,2,0,0,2,2,2023-05-29,303.365,123.14,114.7809,101.298,2023-05-29,1,0,0,0,0,0,0
2798,0.0377201778595613,0.233014493964412,0.025302958517708,0.104313192110119,0.0035543720999546,90,7,8,2,2,0,0,2,6,2023-05-30,303.365,123.14,114.7809,101.298,2023-05-30,1,0,0,0,0,0,0
2799,0.0445737348033959,0.228354289285823,0.0314943104463059,0.103287943068216,0.002711052789159,81,9,8,3,2,0,1,2,5,2023-05-31,303.365,123.14,114.7809,101.298,2023-05-31,1,0,0,0,0,0,0
2800,0.0417887587261364,0.237307335909254,0.0534130950898866,0.10304224158558,0.0023344936217608,75,12,7,2,2,0,1,2,6,2023-06-01,304.003,123.45,114.5578,101.298,2023-06-01,1,0,0,0,0,0,0
2801,0.042240225754584,0.241076519337175,0.0315295112125888,0.1046802950571,0.002457925716586,76,3,8,3,2,0,0,2,6,2023-06-02,304.003,123.45,114.5578,101.298,2023-06-02,1,0,0,0,0,0,0
2802,0.0238566193450915,0.242576946918599,0.0265303771279645,0.104766586969509,0.0015936992785468,80,5,7,1,2,0,0,2,2,2023-06-03,304.003,123.45,114.5578,101.298,2023-06-03,1,0,0,0,0,0,0
2803,0.0266356508672316,0.238135488693167,0.0242129219525384,0.104474072750958,0.00193240637235,82,2,9,1,2,0,0,2,2,2023-06-04,304.003,123.45,114.5578,101.298,2023-06-04,1,0,0,0,0,0,0
2804,0.0612622620275151,0.221302038922609,0.0497986160478568,0.0958479762067514,0.0072709339969156,82,9,8,3,3,0,0,2,6,2023-06-05,304.003,123.45,114.5578,101.298,2023-06-05,1,0,0,0,0,0,0
2805,0.0624486765685354,0.229349660254255,0.0360590117758168,0.101405648287851,0.0061590413147326,87,8,8,2,3,1,0,3,7,2023-06-06,304.003,123.45,114.5578,101.298,2023-06-06,1,0,0,0,0,0,0
2806,0.0556112586537169,0.223945677844762,0.0298575531746676,0.0969112442513557,0.0039960342625211,95,16,8,2,2,0,1,2,6,2023-06-07,304.003,123.45,114.5578,101.298,2023-06-07,1,0,0,0,0,0,0
2807,0.0338841938255694,0.22294998855498,0.0197992778007443,0.097885300035966,0.0023972826457739,81,6,7,2,2,0,0,2,6,2023-06-08,304.003,123.45,114.5578,101.298,2023-06-08,1,0,0,0,0,0,0
2808,0.0313503282281268,0.224946102164636,0.0215849705696693,0.100112762465967,0.0039284362396356,87,6,8,3,2,0,0,2,6,2023-06-09,304.003,123.45,114.5578,101.298,2023-06-09,1,0,0,0,0,0,0
2809,0.0565882732658434,0.193965914403434,0.0658655326924452,0.0889549915376391,0.0140371036357316,65,2,9,2,2,0,0,2,2,2023-06-10,304.003,123.45,114.5578,101.298,2023-06-10,1,0,0,0,0,0,0
2810,0.0305441220667278,0.194871379485388,0.0239827071493157,0.0885557157315354,0.003378199872444,71,4,7,1,3,0,0,2,1,2023-06-11,304.003,123.45,114.5578,101.298,2023-06-11,1,0,0,0,0,0,0
2811,0.0332375743581328,0.194478033771393,0.0251227712906789,0.0883685138235634,0.0030168976342849,80,6,7,3,2,0,0,2,7,2023-06-12,304.003,123.45,114.5578,101.298,2023-06-12,1,0,0,0,0,0,0
2812,0.0402629334301098,0.194206127652676,0.0244504080558664,0.0887546262718958,0.0029274030050729,78,9,7,3,2,0,0,2,7,2023-06-13,304.003,123.45,114.5578,101.298,2023-06-13,1,0,0,0,0,0,0
2813,0.0406112495961012,0.183043831380237,0.0272276080446358,0.0868006631106858,0.003555276792066,77,11,9,3,2,0,1,2,7,2023-06-14,304.003,123.45,114.5578,101.298,2023-06-14,1,0,0,0,0,0,0
2814,0.045089507209168,0.186598486112897,0.0223427355960146,0.0884328649902172,0.0031291523570514,80,12,8,3,3,0,1,2,8,2023-06-15,304.003,123.45,114.5578,101.298,2023-06-15,1,0,0,0,0,0,0
2815,0.0464778978457499,0.19056918685087,0.0195744616480271,0.0893089311268495,0.0028395120094064,67,7,7,2,2,0,0,2,7,2023-06-16,304.003,123.45,114.5578,101.298,2023-06-16,1,0,0,0,0,0,0
2816,0.0315632478965952,0.192820375337828,0.0151753208606111,0.0894771235334706,0.0021975947625786,82,7,7,2,2,0,0,2,2,2023-06-17,304.003,123.45,114.5578,101.298,2023-06-17,1,0,0,0,0,0,0
2817,0.0272191525827325,0.193513599659229,0.0152188709676254,0.0894039949788328,0.0034882541535939,71,3,7,1,2,0,0,2,1,2023-06-18,304.003,123.45,114.5578,101.298,2023-06-18,1,0,0,0,0,0,0
2818,0.036511773082571,0.194149287396499,0.0162557807148446,0.089658479297863,0.0021374831483166,86,8,6,2,2,0,0,2,3,2023-06-19,304.003,123.45,114.5578,101.298,2023-06-19,1,0,0,0,0,0,0
2819,0.0632527354941819,0.201677348598613,0.0242885005031724,0.0906881143095528,0.0027183157837529,79,14,8,2,2,0,0,2,6,2023-06-20,304.003,123.45,114.5578,101.298,2023-06-20,1,0,0,0,0,0,0
2820,0.0949801753568254,0.214295547253552,0.0452482744217785,0.0945770256822123,0.0053143926421967,81,13,10,3,3,0,0,3,6,2023-06-21,304.003,123.45,114.5578,101.298,2023-06-21,1,0,0,0,0,0,0
2821,0.0588114284563325,0.216701081805411,0.0336606721536488,0.0944878025253989,0.0058313058855325,70,7,8,2,4,1,1,2,4,2023-06-22,304.003,123.45,114.5578,101.298,2023-06-22,1,0,0,0,0,0,0
2822,0.0686771097017453,0.230102609619074,0.0419751152795641,0.0981895065416767,0.0045761408707961,70,8,9,2,3,1,1,2,4,2023-06-23,304.003,123.45,114.5578,101.298,2023-06-23,1,0,0,0,0,0,0
2823,0.0345765852741228,0.226281221489645,0.037015242425305,0.0960951487599997,0.0039693305590862,67,5,10,1,4,1,0,2,1,2023-06-24,304.003,123.45,114.5578,101.298,2023-06-24,1,0,0,0,0,0,0
2824,0.0361598130642065,0.222450900467312,0.0270485115848698,0.0961273161707121,0.002731583367162,68,2,9,1,3,0,0,2,1,2023-06-25,304.003,123.45,114.5578,101.298,2023-06-25,1,0,0,0,0,0,0
2825,0.0469581305240804,0.219844604618609,0.0304509449040927,0.0931802931719506,0.0038249326992988,64,5,9,3,3,0,1,2,4,2023-06-26,304.003,123.45,114.5578,101.298,2023-06-26,1,0,0,0,0,0,0
2826,0.0467747478580737,0.221728848168592,0.0233257952743962,0.0943444766605276,0.0030396227036887,72,8,8,2,3,0,1,2,4,2023-06-27,304.003,123.45,114.5578,101.298,2023-06-27,1,0,0,0,0,0,0
2827,0.0414825381177561,0.208854361036201,0.0309051058360094,0.0900402003279986,0.0039379820279834,76,7,8,2,3,1,0,1,4,2023-06-28,304.003,123.45,114.5578,101.298,2023-06-28,1,0,0,0,0,0,0
2828,0.037520092260242,0.213325821048933,0.0219710872311709,0.0912175471743469,0.002751280497161,71,7,10,2,3,1,0,2,4,2023-06-29,304.003,123.45,114.5578,101.298,2023-06-29,1,0,0,0,0,0,0
2829,0.0751501232913343,0.274318241029231,0.187690594191248,0.0957104910370501,0.0070258557796224,78,7,10,3,4,0,0,2,5,2023-06-30,304.003,123.45,114.5578,101.298,2023-06-30,1,0,0,0,0,0,0
2830,0.0258540531411463,0.271877114171351,0.102983843093028,0.0986341294614929,0.0091286679433673,64,5,9,1,3,0,0,2,2,2023-07-01,304.628,123.32,114.7809,101.298,2023-07-01,1,0,0,0,0,0,0
2831,0.0299765518835214,0.287492188972256,0.0990966783484586,0.0979906068981356,0.0053682841488155,74,3,8,1,3,0,0,1,1,2023-07-02,304.628,123.32,114.7809,101.298,2023-07-02,1,0,0,0,0,0,0
2832,0.0434781905768802,0.271138011785286,0.0641421907189366,0.0984513026264887,0.0038040305281669,78,6,12,3,3,0,0,2,3,2023-07-03,304.628,123.32,114.7809,101.298,2023-07-03,1,0,0,0,0,0,0
2833,0.0364657335685357,0.265310403343317,0.044165371497851,0.0993112796093551,0.0070843254945454,77,5,9,2,3,0,0,2,1,2023-07-04,304.628,123.32,114.7809,101.298,2023-07-04,1,0,0,0,0,0,0
2834,0.0355277039038881,0.260050700086012,0.05898858210449,0.0965207458332361,0.0045028764993207,69,10,8,2,3,1,1,2,4,2023-07-05,304.628,123.32,114.7809,101.298,2023-07-05,1,0,0,0,0,0,0
2835,0.0601678960833085,0.241727088597588,0.0665238460535236,0.0935854151216339,0.0040280296814763,64,5,9,3,3,1,1,2,4,2023-07-06,304.628,123.32,114.7809,101.298,2023-07-06,1,0,0,0,0,0,0
2836,0.0381011051177891,0.248442535076719,0.0390442083605769,0.0941689724881246,0.0028983984987569,72,4,9,3,3,0,1,2,4,2023-07-07,304.628,123.32,114.7809,101.298,2023-07-07,1,0,0,0,0,0,0
2837,0.0213599490750826,0.247483691483275,0.0231971791034201,0.0946603863502169,0.0021252692141127,72,5,7,1,3,0,0,1,1,2023-07-08,304.628,123.32,114.7809,101.298,2023-07-08,1,0,0,0,0,0,0
2838,0.0224824549734675,0.240455374906614,0.0229095229855994,0.0941835960196883,0.0020898407224251,70,4,7,1,3,0,0,1,1,2023-07-09,304.628,123.32,114.7809,101.298,2023-07-09,1,0,0,0,0,0,0
2839,0.0422139949087239,0.244501975391636,0.0445065044995002,0.0939027849851157,0.0037010873742422,76,12,8,2,3,0,0,1,4,2023-07-10,304.628,123.32,114.7809,101.298,2023-07-10,1,0,0,0,0,0,0
2840,0.034588030207685,0.244645637796206,0.0324760692845527,0.0939671416001792,0.0021615764791757,81,4,7,2,3,0,1,1,4,2023-07-11,304.628,123.32,114.7809,101.298,2023-07-11,1,0,0,0,0,0,0
2841,0.0421497432476967,0.243325479574678,0.0278753244519791,0.0936512319104899,0.0023493608334852,73,7,8,3,3,0,1,1,5,2023-07-12,304.628,123.32,114.7809,101.298,2023-07-12,1,0,0,0,0,0,0
2842,0.067453332843194,0.258050985466076,0.0690836113390017,0.101601627583807,0.0089877061674384,74,8,9,2,3,0,0,2,5,2023-07-13,304.628,123.32,114.7809,101.298,2023-07-13,1,0,0,0,0,0,0
2843,0.0595657764849711,0.240400902165482,0.0552413438431988,0.0987087181899232,0.0090852731358321,69,7,10,2,3,1,0,2,5,2023-07-14,304.628,123.32,114.7809,101.298,2023-07-14,1,0,0,0,0,0,0
2844,0.0227911557520767,0.239339956998814,0.0225299665997794,0.103678452383155,0.012713719427291,64,3,8,1,3,0,0,2,1,2023-07-15,304.628,123.32,114.7809,101.298,2023-07-15,1,0,0,0,0,0,0
2845,0.0242297926050972,0.234524789507706,0.022893131744117,0.10020782631795,0.0055965245956756,68,3,8,1,3,0,0,1,1,2023-07-16,304.628,123.32,114.7809,101.298,2023-07-16,1,0,0,0,0,0,0
2846,0.0376890462934326,0.232929323108026,0.0322925721871467,0.100721175477388,0.0066701687441317,88,7,9,2,3,1,0,2,4,2023-07-17,304.628,123.32,114.7809,101.298,2023-07-17,1,0,0,0,0,0,0
2847,0.0374005226320054,0.230868649949439,0.024684562392333,0.098787687439731,0.0040837671812719,73,7,8,2,3,1,0,2,5,2023-07-18,304.628,123.32,114.7809,101.298,2023-07-18,1,0,0,0,0,0,0
2848,0.0345218213096542,0.232586013531338,0.0266354064502767,0.101092669842566,0.0060061432333062,70,7,8,2,3,1,1,2,5,2023-07-19,304.628,123.32,114.7809,101.298,2023-07-19,1,0,0,0,0,0,0
2849,0.041721048341914,0.233160384618437,0.0310270695326546,0.101614790941579,0.0082524464756683,69,12,8,3,3,0,1,1,5,2023-07-20,304.628,123.32,114.7809,101.298,2023-07-20,1,0,0,0,0,0,0
2850,0.0312284840344022,0.23751472226921,0.0252299699210537,0.105679206486641,0.0109608523697415,73,7,6,3,3,0,1,2,5,2023-07-21,304.628,123.32,114.7809,101.298,2023-07-21,1,0,0,0,0,0,0
2851,0.0223968967140856,0.232298430086101,0.0245898186935369,0.101493400374053,0.0050651540859818,76,3,7,1,3,0,0,1,1,2023-07-22,304.628,123.32,114.7809,101.298,2023-07-22,1,0,0,0,0,0,0
2852,0.0262345530311229,0.23544682719498,0.020056604675489,0.103520492089901,0.0041164752141905,67,3,6,1,3,0,0,1,1,2023-07-23,304.628,123.32,114.7809,101.298,2023-07-23,1,0,0,0,0,0,0
2853,0.0438313200160173,0.224741222585317,0.0310190301883461,0.107102265712445,0.0208225267893158,78,9,7,2,3,1,0,1,4,2023-07-24,304.628,123.32,114.7809,101.298,2023-07-24,1,0,0,0,0,0,0
2854,0.0292167812784502,0.225726765382047,0.0205164873699949,0.11818398229014,0.0219607833931272,64,10,7,2,3,0,0,2,5,2023-07-25,304.628,123.32,114.7809,101.298,2023-07-25,1,0,0,0,0,0,0
2855,0.0384224697328686,0.228569195987688,0.0228353857682801,0.112499068049525,0.0121781661320991,64,10,7,2,3,1,1,1,5,2023-07-26,304.628,123.32,114.7809,101.298,2023-07-26,1,0,0,0,0,0,0
2856,0.0306528813670824,0.228236311435234,0.0218534968293474,0.111919891204412,0.0074053414878352,78,11,8,4,3,0,1,1,5,2023-07-27,304.628,123.32,114.7809,101.298,2023-07-27,1,0,0,0,0,0,0
2857,0.0319285315455288,0.230939973827071,0.0189238381767023,0.111567422685814,0.0053137651897945,76,13,7,3,3,0,0,2,5,2023-07-28,304.628,123.32,114.7809,101.298,2023-07-28,1,0,0,0,0,0,0
2858,0.0184319300742917,0.238939110837995,0.0198545981018102,0.115760540564184,0.0067015666922798,92,7,7,1,3,0,0,1,2,2023-07-29,304.628,123.32,114.7809,101.298,2023-07-29,1,0,0,0,0,0,0
2859,0.0246910770533414,0.237616923317856,0.0424649465851093,0.112649705680178,0.0062639723881645,75,2,5,1,3,0,0,1,1,2023-07-30,304.628,123.32,114.7809,101.298,2023-07-30,1,0,0,0,0,0,0
2860,0.0331774298425694,0.2327981150263,0.0292381969940387,0.112294305917176,0.004978325167792,100,8,6,2,3,1,0,1,4,2023-07-31,304.628,123.32,114.7809,101.298,2023-07-31,1,0,0,0,0,0,0
2861,0.0520277425416016,0.236911145198188,0.0430600851982854,0.112621918790844,0.005296793172123,89,9,7,2,3,0,1,1,5,2023-08-01,306.187,124.0,115.1156,101.298,2023-08-01,1,0,0,0,0,0,0
2862,0.0547068990178101,0.22040097065431,0.0499654584234933,0.107021825392026,0.0052309540358675,74,14,5,3,3,1,1,1,5,2023-08-02,306.187,124.0,115.1156,101.298,2023-08-02,1,0,0,0,0,0,0
2863,0.0363789113662759,0.20793292020146,0.0367417485535324,0.106147224877595,0.005381381495546,65,10,7,3,2,0,1,1,5,2023-08-03,306.187,124.0,115.1156,101.298,2023-08-03,1,0,0,0,0,0,0
2864,0.034259785324777,0.20629298828811,0.0319216651350111,0.105856181729656,0.0044101787811355,67,8,6,2,3,0,1,1,4,2023-08-04,306.187,124.0,115.1156,101.298,2023-08-04,1,0,0,0,0,0,0
2865,0.0187641390843044,0.208970249902926,0.0148100440393134,0.109176159267389,0.0063648814471796,64,4,6,2,3,0,0,1,1,2023-08-05,306.187,124.0,115.1156,101.298,2023-08-05,1,0,0,0,0,0,0
2866,0.0206773209767069,0.207317266814198,0.0145296071479787,0.10709934536486,0.0044626801416075,73,2,5,1,3,0,0,1,1,2023-08-06,306.187,124.0,115.1156,101.298,2023-08-06,1,0,0,0,0,0,0
2867,0.0387661293894275,0.206985615756978,0.0205334255789915,0.10586495366923,0.0049682852666204,68,7,7,3,3,0,1,1,4,2023-08-07,306.187,124.0,115.1156,101.298,2023-08-07,1,0,0,0,0,0,0
2868,0.0500279672170469,0.211190183212266,0.0258125171108592,0.108152381296098,0.0043821621402844,81,8,8,3,3,0,1,1,5,2023-08-08,306.187,124.0,115.1156,101.298,2023-08-08,1,0,0,0,0,0,0
2869,0.0523329920452652,0.211399618765916,0.060326608972325,0.108632091974211,0.0049856427804671,74,8,7,2,3,0,1,1,4,2023-08-09,306.187,124.0,115.1156,101.298,2023-08-09,1,0,0,0,0,0,0
2870,0.0337717021600549,0.208782181669939,0.0151878160283695,0.109347272021595,0.0048983068116965,85,7,7,3,3,0,1,1,5,2023-08-10,306.187,124.0,115.1156,101.298,2023-08-10,1,0,0,0,0,0,0
2871,0.0290127533895872,0.209987963051158,0.0116856955177341,0.109146912204261,0.0031830296292559,81,12,6,3,3,0,0,1,4,2023-08-11,306.187,124.0,115.1156,101.298,2023-08-11,1,0,0,0,0,0,0
2872,0.017612970383997,0.209864514052354,0.0104003523696995,0.110720609060718,0.0043228373519975,80,3,5,1,2,0,0,1,1,2023-08-12,306.187,124.0,115.1156,101.298,2023-08-12,1,0,0,0,0,0,0
2873,0.0208485400670424,0.206029935481957,0.0148901719458426,0.10785547565935,0.0038974083142206,71,3,7,1,2,0,0,1,1,2023-08-13,306.187,124.0,115.1156,101.298,2023-08-13,1,0,0,0,0,0,0
2874,0.0398931447014391,0.20626605034381,0.0145356949819982,0.107779426757127,0.0049835130787025,82,8,7,2,2,0,0,1,4,2023-08-14,306.187,124.0,115.1156,101.298,2023-08-14,1,0,0,0,0,0,0
2875,0.035979538255842,0.198978003440094,0.0223083710086812,0.102122299405847,0.005745753295805,76,7,7,2,2,0,1,1,4,2023-08-15,306.187,124.0,115.1156,101.298,2023-08-15,1,0,0,0,0,0,0
2876,0.0425589473067294,0.186474420366477,0.0345930490285462,0.0967401314971495,0.0058764384153713,71,10,6,3,3,0,1,1,4,2023-08-16,306.187,124.0,115.1156,101.298,2023-08-16,1,0,0,0,0,0,0
2877,0.0886377379137819,0.161980149495494,0.0436145836027451,0.0879677723952575,0.0098401670553214,75,9,8,3,3,0,1,2,4,2023-08-17,306.187,124.0,115.1156,101.298,2023-08-17,1,0,0,0,0,0,0
2878,0.0684225654705999,0.159365040124394,0.0317158543528087,0.0909645339259285,0.007021016511009,83,15,8,2,3,0,1,2,4,2023-08-18,306.187,124.0,115.1156,101.298,2023-08-18,1,0,0,0,0,0,0
2879,0.0302558634364734,0.159419672026201,0.0166272037793121,0.0917309072306041,0.0035318116771961,76,2,7,2,3,0,0,1,1,2023-08-19,306.187,124.0,115.1156,101.298,2023-08-19,1,0,0,0,0,0,0
2880,0.0257115097347288,0.162414976460497,0.0136840102649177,0.0918362140927736,0.0029789066310782,97,4,6,0,3,0,0,1,1,2023-08-20,306.187,124.0,115.1156,101.298,2023-08-20,1,0,0,0,0,0,0
2881,0.0380634585130521,0.166864153978682,0.0239308766699386,0.0899334332920366,0.0039754006002735,71,4,6,2,3,0,1,1,4,2023-08-21,306.187,124.0,115.1156,101.298,2023-08-21,1,0,0,0,0,0,0
2882,0.0412896926415763,0.16115748775488,0.0209554426939336,0.0900358198066211,0.0038894027961047,83,18,7,3,3,1,1,1,4,2023-08-22,306.187,124.0,115.1156,101.298,2023-08-22,1,0,0,0,0,0,0
2883,0.0483602443809879,0.163349229729602,0.0169158219530808,0.0917601542937315,0.0042046529151635,82,17,7,2,3,0,1,1,4,2023-08-23,306.187,124.0,115.1156,101.298,2023-08-23,1,0,0,0,0,0,0
2884,0.0366387004900762,0.161441689035767,0.0124968215543794,0.0906749509517816,0.0030140498581895,72,6,5,3,3,0,1,1,4,2023-08-24,306.187,124.0,115.1156,101.298,2023-08-24,1,0,0,0,0,0,0
2885,0.0353123567101254,0.162048349844873,0.0148929421290085,0.0907451482620151,0.0029037277597057,82,5,5,2,3,0,1,1,4,2023-08-25,306.187,124.0,115.1156,101.298,2023-08-25,1,0,0,0,0,0,0
2886,0.0171583801426598,0.161784461445175,0.0101876294675427,0.0904292385723258,0.0018218034899608,72,3,6,1,3,0,0,1,1,2023-08-26,306.187,124.0,115.1156,101.298,2023-08-26,1,0,0,0,0,0,0
2887,0.0196628363808067,0.162713820523514,0.0106122980022308,0.0908723904215302,0.0020166769139165,69,3,4,1,3,0,0,1,1,2023-08-27,306.187,124.0,115.1156,101.298,2023-08-27,1,0,0,0,0,0,0
2888,0.0313140088251004,0.16317118861916,0.013979469923027,0.0912628888396498,0.0024233702065385,74,11,7,3,3,0,0,1,4,2023-08-28,306.187,124.0,115.1156,101.298,2023-08-28,1,0,0,0,0,0,0
2889,0.0836443348101773,0.171906861550259,0.030023555258817,0.09558032852995,0.0064036336601787,77,10,8,2,3,0,1,1,4,2023-08-29,306.187,124.0,115.1156,101.298,2023-08-29,1,0,0,0,0,0,0
2890,0.0465320594138012,0.168691736328248,0.0163344086566095,0.0947730049781683,0.0037346963965957,74,14,7,2,3,0,1,1,4,2023-08-30,306.187,124.0,115.1156,101.298,2023-08-30,1,0,0,0,0,0,0
2891,0.0574660733042869,0.159022028973972,0.0209655090191555,0.0917703973039177,0.0048287762653793,77,14,8,3,3,0,1,1,4,2023-08-31,306.187,124.0,115.1156,101.298,2023-08-31,1,0,0,0,0,0,0
2892,0.0489802568374674,0.156560569339819,0.0172595069510983,0.0918640009821085,0.0034195131994539,69,11,6,2,3,0,0,1,4,2023-09-01,307.288,124.4,115.3387,101.298,2023-09-01,1,0,0,0,0,0,0
